age,genotype,Survival_AUC,CBTB,CZTB,antiquewhite4,bisque4,black,blue,blue2,brown,brown2,brown4,coral1,coral2,cyan,darkgreen,darkgrey,darkmagenta,darkolivegreen,darkolivegreen4,darkorange,darkorange2,darkred,darkseagreen4,darkslateblue,darkturquoise,darkviolet,firebrick4,floralwhite,green,greenyellow,grey60,honeydew1,indianred4,ivory,lavenderblush3,lightcoral,lightcyan,lightcyan1,lightgreen,lightpink4,lightsteelblue,lightsteelblue1,lightyellow,magenta,maroon,mediumorchid,mediumpurple2,mediumpurple3,midnightblue,navajowhite2,orange,orangered3,orangered4,paleturquoise,palevioletred2,palevioletred3,pink,plum,plum1,plum2,plum3,purple,red,royalblue,saddlebrown,salmon,salmon2,salmon4,sienna3,skyblue,skyblue1,skyblue2,skyblue3,steelblue,tan,thistle,thistle1,thistle2,thistle3,turquoise,violet,white,yellow,yellow4,yellowgreen
1,DD,31.2,654,791,-0.14731359964587498,0.1727611875067325,-0.019800432035540657,-0.41303936073987235,-0.0752252231487736,0.22946876182983292,-0.05488527807449852,-0.06758826558030168,-0.11677299231373706,-0.06614049325187696,0.12172559186796934,0.12469808944542331,-0.147273869335929,0.17798931638708934,0.06042348553215337,0.24177741591736734,-0.25150949935249967,-0.12098696561449467,0.019208454394343398,-0.0329378785245544,0.0354260357134727,-0.2337026342149727,0.1324915196754987,-0.15268227559883898,-0.1853796472313153,0.09723500777007564,0.141054943053804,-0.08783516205815038,0.155903554735079,-0.004614686962048267,-0.24555884539578365,0.05353343879603759,-0.12167694352027529,-0.3071700375389704,-0.09740836499559002,0.02367116933895867,-0.23455817052181302,-0.06966891335257594,0.125084523650166,-0.18487165403903613,-0.24147134426257533,-0.15349874437698466,0.03854839851354953,0.0281458441837827,0.312527002638528,0.178196753796249,0.017837004428069403,0.028310056372146102,-0.04070722476716113,0.12847061004033067,0.12340899720916143,0.032346069351131,-0.27296812939011134,0.3850028081317547,0.05921194524662451,-0.194921175964793,0.030669597074407067,-0.16615624092551065,0.0317367678615115,-0.37796234897200365,-0.00039347379320030934,0.06505166168957106,0.19966907814546866,-0.2500839227954983,0.22927497964574997,0.0220484677328462,-0.2926597051147397,0.14377669763558634,0.032299106588354894,-0.07052089399411793,0.3427520319450153,-0.26785845465005703,-0.11860697659941731,0.03296362156026485,-0.02195234062877251,-0.16796937087082334,-0.047076224439147295,-0.14888142197802598,-0.10828515029656054,0.08226890904236044,-0.02467838760656499,-0.1116171391463438
1,GD,42.79999999999999,789.5,1267.8333333333333,0.15266802930714865,0.1653555227096868,0.17161871931273268,0.13662402636595802,0.23213321474887735,-0.10658909565392166,-0.1011795693779498,-0.03259825042946033,-0.17085402561070648,0.055061693769815435,0.10541805388025376,-0.429503024043953,0.08260939329769057,-0.17834138088655435,-0.030529586649805204,0.013160540531750428,-0.0732108707351571,0.17319486872994197,0.0029047946753138626,0.15205324647796856,-0.24721560084079133,0.06131781328301537,-0.1488538248939227,0.1074041873214655,0.24900962653155134,0.16055401507032532,-0.320540458939233,-0.0638028907170694,-0.24010027258906988,-0.08696217521457635,-0.08579937040324803,-0.1578441892968985,-0.03375382071209943,0.152718209854949,-0.03077101642206857,-0.0041295545928914336,0.08641716930683603,0.03716988581679012,-0.2944593925734103,-0.008539979553438949,-0.21862536646487252,-0.02298706586504877,-0.0634290545561319,-0.04117496038699877,-0.0269574009786753,0.06940515612302971,0.149955394313291,0.0405350112208556,0.18472210810694534,-0.10078197109723734,0.31476303413173895,-0.0452414495048532,0.11649763886167634,-0.1206461823687498,-0.1137207968002699,0.20367456254226343,-0.004558598783540239,0.05530453260965864,-0.06378834576203049,0.09875963907504176,-0.038604060286155324,-0.321187773859407,-0.0690622872297252,0.02241209637706533,0.12403132365990066,-0.22508607883499984,0.17023051219728977,0.11971241775499264,0.019658439583481135,0.356209833869047,-0.16389847709917701,0.35160651870331266,-0.14261012495132216,-0.06786221897214718,0.062702636421688,0.056115324144351934,-0.020183378160319166,-0.08767536532751667,0.21341490701171498,0.05502877295613199,0.16572637478218263,-0.16160002068438098
1,GG,20.8,496,889.3333333333334,-0.08675507434689679,-0.22676297672811097,-0.0936778585375035,0.11647106265766005,0.0723290983222467,-0.07331092386637526,0.0126972066895923,0.22389026870602138,0.30952484620890935,0.2891783429936954,-0.3651847682300377,0.11907658578854158,-0.0034959020644818642,0.012949883030784634,0.21284990514625002,-0.08529425106066439,0.23883984186259932,0.07478936842796034,0.054163124960236696,-0.14972691546076766,0.27230343750460967,0.0448838495884647,0.06363418548390043,-0.013501880214723767,-0.042071487448898735,-0.24115453629460934,-0.019951396300119332,0.008117723146232691,-0.03622369079065047,0.0890951959684821,0.06096141275603273,0.13363452518465532,0.1591317444981912,0.1083335603598677,0.1900208220780323,-0.036132097966278184,0.28017703015466533,0.06906044558151551,0.05297838209143263,0.11195708345384547,0.16626674560095767,0.22129927952753334,0.0613381875698052,-0.0253312191649033,-0.15230291402378668,-0.05647432021678317,0.0215095456786206,-0.34972181675402036,-0.14851142874568668,-0.017788017369011113,-0.17944470916433267,0.14067909762604233,0.09630444740685713,-0.1041542371995834,-0.03704280416073607,-0.046518649571817595,0.08122330014116264,0.04198267068889953,0.07526573053909896,0.12139777679558733,0.2889175598357547,0.19791473254745365,-0.17274115998302833,0.2327447073490926,-0.12754360987166533,0.0192532603753914,0.04350959265853672,-0.1692456693245603,-0.12881954889766253,-0.13847171603996802,-0.07377937016074164,0.06341158878638258,-0.031026792361849537,0.06961391852828687,-0.07896284383667868,0.025851456932509034,0.0549219579704334,0.11114587501424822,0.02452639567737434,0.002811155552818781,-0.056276809391392006,0.12576686327744324
2,DD,56,455,715,0.20880715582878898,0.0714858893444249,0.11313740274251201,0.23264966251639066,-0.024835581567888464,-0.1746737249262699,0.09923035774244567,-0.03840227352751233,-0.0032095743941878,0.04321096425898551,0.09847765068256827,0.009248433790774358,0.0126279684524516,-0.037163595496697545,-0.08502169681297106,-0.12335685014104568,0.0025061406540435546,0.015312146067941297,0.0071288840175266766,0.08745309682070473,0.032565972380633336,0.170453976272357,-0.0026041052943679885,0.0439276225642082,0.10282783704814867,-0.07982410669792174,0.07457090141010486,0.2923238101346957,0.030877960419548697,0.12221897967168266,0.18989201264909492,0.07687726494163044,-0.08436429180362642,0.2612902726948853,0.0155000132525908,0.05687566722864363,-0.12006065728779154,0.08723009997649854,-0.0818164490171056,0.13627175806305067,0.21356371710663402,0.14146120403025067,0.10905019960989304,-0.07078539590129224,-0.0937538241643539,0.13035820057413075,0.0520820560641202,0.11733681980044956,0.18406878361187898,0.04441539667041533,-0.1449372372712713,0.00598796316221325,-0.020043983066065668,-0.03455721459821303,0.0698420391441934,0.114742124327272,0.02706522743305473,0.226078455669927,0.02311080677353296,0.14280551022159008,-0.0897864063420762,-0.018483655793049367,0.23100704701963035,0.11709033764362471,-0.17740797754178236,-0.13089267512654792,0.05189428135466301,-0.0257152589132443,-0.0016283595593815977,0.09452916190618825,-0.08354530573394214,0.06829504664395734,0.18111464573171174,0.04307621878675186,0.010072735290198868,0.042230004826844,-0.1534491172024461,0.20582639187141372,-0.07228425460601513,-0.07429757512766343,0.11262596749602423,0.11152742996582565
2,GD,77.60000000000001,903,1013,-0.07216713808897117,-0.10052889213431071,-0.23768772593304366,-0.05567392435948996,-0.07054965804244068,0.0824330616849354,0.06197782308498603,-0.13281146580393513,0.1347151445708797,-0.08745636716574634,0.03676557026226254,0.156773690579176,-0.21904256304284533,-0.05746177942035683,-0.014721105002735527,-0.0487508714586004,-0.037834271500498604,0.071469307619142,-0.0034673948409057694,-0.08282660170881968,-0.09705231997029938,-0.0467365369489413,-0.04636703290487206,-0.01860636001386483,-0.18024000129325482,-0.13974852559511233,0.21087023282090933,-0.05548817837992254,0.07480120457262067,-0.16642164540822446,-0.04875531755714824,0.16524973480103544,0.2120627206781037,-0.1286177744918283,0.003403460919152167,-0.019413598706817498,-0.04270300906898777,0.03327389775127582,0.11732576504904935,-0.0022528299176384652,0.10258549542173116,0.05573236409877296,0.023278449377035455,0.11549227171332632,-0.035316915760676366,-0.20114037879267435,-0.17382961074951822,0.007534512717478302,-0.1680631974449901,-0.08177309806445847,-0.11222125068533399,-0.03434354369296898,0.030264420511316933,-0.08739934248999053,-0.18143703568011668,-0.16065503812774207,-0.13562780772344152,-0.06600257162364397,-0.08015362032357568,0.025243807697021697,-0.0675777104971693,0.20513649131414433,-0.05407134479623948,0.0267998327716803,-0.021463447133749574,0.20958502894036468,0.05580957788592756,-0.03718365754409823,-0.04338413768567131,-0.12827296211949976,0.0068624757891337,-0.22981105646945799,0.115080610600019,0.19888827088026265,0.009570008098657367,-0.0355621690686465,0.19197579474167747,0.03366278442230237,0.075068417341674,-0.06389635847876067,-0.13890656681660826,0.12796744387112544
2,GG,55.20000000000001,399,735.6666666666666,-0.05523937305419535,-0.0823107306984223,0.0664098944508431,-0.017031466440646823,-0.1338518503120219,0.04267192093179863,-0.017840540064575236,0.04750998663518798,-0.15340339846115755,-0.23385414060487264,0.0027979015369835325,0.019706224440037667,0.274574972693114,0.0820275563857346,-0.14300100221289178,0.0024640162111926323,0.12120865907151268,-0.21377872523049032,-0.0799378632065151,0.02598505239546797,0.003972475212374568,0.0037835320200769063,0.0016992579337636558,0.03345870594175371,0.05585367239376913,0.20293814574724267,-0.0860042220454658,-0.0933153021257862,0.014741243652471462,0.04668433194468417,0.12926010795105233,-0.27145077442646043,-0.13139940914029402,-0.08655423087890357,-0.08074491483211714,-0.020871585301615463,0.03072763741709104,-0.1570654157735041,0.08088717079986786,-0.05256437800678254,-0.022319247401875367,-0.2420070374145229,-0.16878618051415084,-0.006346540443914657,-0.004195947711035132,-0.12034541148395199,-0.06755438973458275,0.15600541664309106,-0.011509040760986846,0.027457079819960633,-0.0015688342199626098,-0.09942813694156412,0.04994560567632637,-0.038245831475218234,0.203146652250305,0.08367817679481747,0.0012282818583573274,-0.09120684641933043,0.01382866091146266,-0.010244384817237334,-0.09255590891715343,-0.12843145589871288,-0.1348013331561059,-0.14896305134596444,-0.02689126875845343,0.1050919969129458,-0.028784258981677597,-0.03134452960867595,0.12187449997087936,-0.11347342362164924,-0.028391354740288945,0.0143563569858627,-0.00395136241914143,-0.276679810783419,0.01856980465490669,0.07933475403576469,-0.02618903291019856,-0.114078264002422,-0.1324403151281879,-0.0019149039448872983,-0.05849057846364127,-0.09204457728366945
