Gene_id,H_infected,P1_infected,P2_infected,H_control,P1_control,P2_control,H_response,P1_response,P2_response,MP_response,response_vs_HP,infected_vs_HP,control_vs_HP,mode,is_infection_induced,age
transcript_HQ_Dd_transcript27781/f3p0/2164,1.64341111029371,2.31115914093406,0.287859728887817,0.341500321993452,10.0537328391751,0.191180080663816,2.23384757030142,-2.11624818500459,0.566145614674067,-0.77505128516526,1.66770195562736,-0.489399952352329,-4.83949570765834,High-Parent Dominance,FALSE,1-year
transcript_HQ_Sd_transcript5011/f8p0/3237,0.0622994877788445,0,2.26330258350039,0,0,5.49017823926109,2.8539854261316,0,-1.27468864745529,-0.637344323727644,2.8539854261316,-4.97466048768541,-9.10333456127229,Additive,FALSE,1-year
transcript_HQ_Dd_transcript1008/f8p0/6565,0.44932829990339,1.86979219566998,0.0515581848249076,0.794237560856523,0.29239049397429,0.0480867192836189,-0.808096043988449,2.63608849347032,0.0837423420580016,1.35991541776416,-3.44418453745877,-2.03297560791212,1.41120892954665,Additive,FALSE,1-year
transcript_HQ_Dd_transcript25709/f2p0/2383,6.699742637721,9.64967123026003,0,8.42137533066152,9.96022897917456,0,-0.329510552838863,-0.0456525510089794,0,-0.0228262755044897,-0.329510552838863,-0.525716656601586,-0.241858654771702,Additive,FALSE,1-year
transcript_HQ_Ss_transcript9228/f2p0/4522,8.0061350185878,7.49389674530902,11.7033625782112,8.1093819281565,4.43630047000354,8.06735855929334,-0.0184631007331233,0.755034530873351,0.536199804487429,0.64561716768039,-0.773497631606475,-0.547176578950262,0.00748632627029108,Low-Parent Dominance,FALSE,1-year
transcript_HQ_Dd_transcript21855/f2p0/2797,0.528927468797174,2.1672328306564,0,0.0293390112535032,1.20564015114128,0.0120042922355249,3.77605851937333,0.840779464593189,-1.13778496842777,-0.148502751917288,2.93527905478014,-2.01433266886455,-4.94961172364469,Additive,FALSE,1-year
transcript_HQ_Ss_transcript21314/f5p0/2787,16.7904922321376,0.183530193304727,54.6066315621209,25.6447696783817,1.19193325577072,32.7486976196964,-0.610723570785317,-2.63472621555699,0.737462338551649,-0.948631938502673,-1.34818590933697,-1.7008368370884,-0.352650927751431,Additive,FALSE,1-year
transcript_HQ_Ss_transcript15431/f4p0/3501,4.41482837866965,5.422233999062,2.60625756934668,2.77303353531066,1.2831806324626,1.82433028882374,0.668963206808195,2.07062182051933,0.512251147036133,1.29143648377773,-1.40165861371114,-0.295924126561161,0.601404859672483,High-Parent Dominance,FALSE,1-year
transcript_HQ_Dd_transcript18703/f6p0/3129,2.52900344786289,2.96426387892699,1.38113211209992,0.97976066819714,1.14063211254747,0.585083308781756,1.35911073647727,1.37010601054147,1.22509587728778,1.29760094391462,-0.0109952740641943,-0.228270295949475,-0.217275021885281,High-Parent Dominance,FALSE,1-year
transcript_HQ_Dd_transcript37500/f3p0/857,4.66675499839243,9.28784614566128,0.032848985075973,4.49134320366585,8.58984325784765,0.778810101767096,0.0551522853336745,0.112586188074748,-4.20234508939088,-2.04487945065807,-0.0574339027410739,-0.991388701198352,-0.933954798457279,Additive,FALSE,1-year
transcript_HQ_Ss_transcript32005/f2p0/1523,2.2812440375621,0,1.33698031372778,1.67891399363026,0.012940070712621,2.12073215981489,0.440035264375951,-1.19786983845881,-0.661620487107986,-0.929745162783398,1.10165575148394,0.766402360686255,-0.335253390797681,True Over-dominance (High),TRUE,1-year
transcript_HQ_Sd_transcript3232/f92p0/3506,45.6777875781441,0.382514332927669,77.1229252620587,29.6926108839063,1.48560543877243,53.4340081726479,0.621218831343211,-1.92991238161309,0.529318615519209,-0.700296883046941,0.0919002158240025,-0.755538244039598,-0.847438459863601,Additive,FALSE,1-year
transcript_HQ_Dd_transcript38055/f5p0/669,1289.39333696092,1979.3725108179,1307.33785673047,1626.68895555903,2393.58430598031,1897.51314769707,-0.335243661605856,-0.274128211769067,-0.537474423167944,-0.405801317468506,-0.061115449836789,-0.618346814324937,-0.557231364488148,Low-Parent Dominance,FALSE,1-year
transcript_HQ_Ss_transcript22893/f2p0/2629,0.0104682458268885,0,0.0141293022787165,0,3.81704360404467,0,1.03338746556159,-8.58008652845572,1.27078619928392,-3.6546501645859,-0.23739873372233,-0.237398733722329,-8.58008652845572,High-Parent Dominance,FALSE,1-year
transcript_HQ_Ss_transcript1748/f2p0/6419,0.342219572577754,0,0.655127899093843,1.13181499137338,0.152692834408928,0.22006854803956,-1.69678192333342,-4.02407880569892,1.53156801603886,-1.24625539483003,-3.22834993937229,-0.917156705819504,2.31119323355278,Additive,FALSE,1-year
transcript_HQ_Sd_transcript15835/f3p0/1525,1.75847004127586,9.43195585423368,0.158660461456019,2.32542017475226,1.70116229335618,0,-0.401180354996979,2.46410914046853,4.07604990166697,3.27007952106775,-4.47723025666395,-2.41658395834678,0.448705537118731,Additive,FALSE,1-year
transcript_HQ_Dd_transcript23471/f2p0/2627,0.701980487466157,0.395246300315915,0.0972612011773813,0.462144472307916,1.28075512358376,0.381019158743471,0.592609323334981,-1.67134440493784,-1.86611098215379,-1.76872769354581,2.26395372827282,0.813038688478718,-1.4509150397941,True Over-dominance (High),TRUE,1-year
transcript_HQ_Sd_transcript1812/f6p0/4038,3.16172775851428,0,6.80971033521286,9.98433857634995,0,9.64636091010148,-1.65584214847292,0,-0.501769135778869,-0.250884567889435,-1.65584214847292,-1.10444151824818,0.0496314944458696,Additive,FALSE,1-year
transcript_HQ_Ss_transcript22476/f7p0/2653,2.63894243119883,3.77304269342439,2.23902522282244,6.82299632817819,4.18657426031253,5.51221189488904,-1.36710186123818,-0.14966505221379,-1.29594640615293,-0.72280572918336,-1.21743680902439,-0.514130567655496,0.30727210436989,Low-Parent Dominance,FALSE,1-year
transcript_HQ_Sd_transcript16441/f2p0/1375,2.58206337081309,3.96411226385493,1.91639697902016,3.38350899109696,3.57980586763719,2.94519049432603,-0.388676845859367,0.146726800595999,-0.617346096088969,-0.235309647746485,-0.535403646455366,-0.61653163786096,-0.0811279914055938,Low-Parent Dominance,FALSE,1-year
transcript_HQ_Sd_transcript8786/f8p0/2639,2.6089349737442,6.13099879794028,0.0904530572065042,3.37054887827835,13.8657878490743,0,-0.36827726770657,-1.17602446232746,3.32844956686842,1.07621255227048,-3.69672683457499,-1.22949308162276,-2.03724027624365,Additive,FALSE,1-year
transcript_HQ_Ss_transcript1035/f2p0/6896,4.67387240361514,2.10222516326283,4.49356150380113,4.68224332583595,0.858152000479868,6.16279978897991,-0.00257605420683742,1.28274406992334,-0.454858635147818,0.413942717387762,-1.28532012413018,0.0566354109570169,-0.395647169983964,High-Parent Dominance,FALSE,1-year
transcript_HQ_Ss_transcript7761/f3p0/4732,0,0,0.0836577486681221,0,0,1.05305683467781,0,0,-3.50467656099689,-1.75233828049845,0,-3.22739835915194,-6.73207492014883,Low-Parent Dominance,FALSE,1-year
transcript_HQ_Dd_transcript20701/f2p0/2922,0.529356968537507,1.79282261193656,0.110102066918867,4.01962207204869,3.22367176384095,0.580148298363768,-2.90133220953372,-0.842915794145064,-2.29681655527849,-1.56986617471178,-2.05841641538866,-1.74094512142419,0.317471293964464,Additive,FALSE,1-year
transcript_HQ_Ss_transcript11251/f3p0/4136,3.39869527411181,0.0493273425339244,1.45909247736336,1.42450311591712,2.26088032217201,1.20475381031034,1.248668531339,-5.2584107050404,0.274261256679087,-2.49207472418066,0.974407274659911,1.21429441872647,-0.66270057465161,True Over-dominance (High),TRUE,1-year
transcript_HQ_Dd_transcript33685/f6p0/1481,8.4734150527101,16.4164348880951,1.0929792278174,8.40879177139185,10.0157210177329,2.95230535972058,0.0110319489932116,0.712313404473794,-1.42531474266649,-0.35650066909635,-0.701281455480583,-0.953302345993175,-0.252020890512592,Additive,FALSE,1-year
transcript_HQ_Ss_transcript2071/f2p0/6298,2.82325992018613,2.37194954090611,1.52497922714191,7.10619054484833,2.57294485962335,1.96848653463806,-1.32864218201295,-0.116873993765547,-0.366178114769698,-0.241526054267623,-1.21176818824741,0.250320107512708,1.46208829576011,High-Parent Dominance,FALSE,1-year
transcript_HQ_Sd_transcript7992/f3p0/2773,3.94898027088736,4.88977525181317,6.57688746414301,4.28515878337548,1.857576260945,1.75504567822512,-0.117582587996738,1.39154842016395,1.89989138215261,1.64571990115828,-2.01747397014934,-0.734468024249286,1.2015443103954,Low-Parent Dominance,FALSE,1-year
transcript_HQ_Dd_transcript12464/f2p0/3920,0.00432329491275186,2.03620303053051,0.0132067439511437,0.132722482312914,0.39097916729494,0.0137471921438714,-3.3167773011393,2.35135011168331,-0.0332128220900178,1.15906864479664,-5.66812741282261,-7.15844208404665,-1.49031467122404,True Over-dominance (Low),TRUE,1-year
