gene_id,label,dd_1,DD_1,dd_2,DD_2,dd_3,DD_3,dd_c_1,DD_C_1,dd_c_2,DD_C_2,dd_c_3,DD_C_3,sd_1,SD_1,sd_2,SD_2,sd_3,SD_3,sd_c_1,SD_C_1,sd_c_2,SD_C_2,sd_c_3,SD_C_3,ss_1,SS_1,ss_2,SS_2,ss_3,SS_3,ss_c_1,SS_C_1,ss_c_2,SS_C_2,ss_c_3,SS_C_3
transcript_HQ_Sd_transcript2472/f3p0/3883,PRKCD,0,0.019005108542690694,0.02260491484022551,0,0,0,0,0,0,0,0,0.042311548208424796,0.1171229681097638,0.12951330210571968,0,0.03446211540081972,0.03694603618066079,0.03406628153317746,1.5181538915482915,0.23240256311798316,1.409429250568918,0.8720814719826652,1.2961568470694185,1.2574518487996171,0.5475630340779383,0.5254722999005433,0.6233479339827506,1.087973778903208,0.6118553083930027,2.053500521235269,0.8928129595067756,1.8805768273431915,1.2483477413083521,0.5506166251208875,0.8145871612934777,1.5046941136359424
transcript_HQ_Ss_transcript19865/f2p0/2966,NOTCH1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6564683397151572,0.13956672557425992,0,0,0,1.9020231888059818,0.20283113964449784,2.8272458916322036,0.6551908330739362,2.4948754030220672,1.580989874315129,1.394304555763034,1.946113109966444,1.7498027474829334,0.9930419995748404,0,2.6709704271112553,2.4709435668526556,2.1022118072673153,2.5932581850430267,0.5138239414917034,2.1003421644511824,2.6962724094805153
transcript_HQ_Ss_transcript32620/f4p0/1389,GSN,0,0,0,0,0,0,0,0,0,0,0,0,3.1907391881960376,1.8442866371449522,0,0,0,0,2.677187730045958,2.5650968984679814,1.089646169884964,1.6688189423272821,2.5171270222887845,0,3.4756560069616778,3.8934317375887058,3.008449152277839,4.731430998879471,3.2876234500808046,3.613630213762711,3.9701707406640243,3.560991741867774,2.774268091827752,0,2.8414981136073996,3.159746292455228
transcript_HQ_Ss_transcript17940/f2p0/3195,CCNG1,0,0,0,0,0,0.02188028202930653,0.0196220881789666,0,0.044122929752690575,0.07286309945122299,0.022490236137250586,0,0.5569687401954108,2.0104462794395745,1.509068039369587,0.8654808218440792,1.203810948258845,0.7390101623489213,1.9615083313084225,1.7311556315050187,2.270451257311837,1.5281442741421825,1.582508161296057,1.5877143234830302,1.2663912450386865,2.8954760805858153,1.139310257037916,2.909248088806725,1.6138386008980716,2.380628450693574,2.2169266404547274,2.7226566284515217,2.7528454557150184,2.267111960647493,1.9654964135204651,3.0328487060860256
transcript_HQ_Dd_transcript33894/f2p0/1461,CHST11,0,1.5007752151114349,1.4061319865266242,3.0654238486057985,0.8086584821412838,0,4.26451739898256,2.2786898360784567,4.127245155044545,4.107247323439368,0,2.1154970018477868,0.7086497617345529,4.1025331995890655,0.5810342586259137,4.368363145116809,0.5780746435000665,4.479838096480913,0.2778444726595376,1.6676317950693293,0,2.768102125328381,0,3.2305593343780794,0.21510343830022532,1.1384281189048422,0.4269643182426895,0.41670552388446597,0.28068566506041404,1.5072923238315725,0.30701816088963396,0,0.051041934535342406,0.5506166251208875,0.14243540775454308,0.7562691556168464
transcript_HQ_Dd_transcript32902/f4p0/1583,ODC1,0.18840451782806386,1.1803876186867954,0.96163494753767,3.2137436898608374,0.6587535791483162,0,3.4652539217825096,1.8590854543187885,3.1045039920982065,3.680460380823812,0,2.609815859969044,1.1388799752782295,3.5092518625279423,0.5101738592041442,4.568790318857379,0.3401436554193758,4.886022698933705,0.5500084264079391,1.8724627480038163,0,3.5193647081407256,0,4.398639054621483,0.16258862336056637,1.7970660700510381,0.5932628145302455,0.21893661081160118,0.08140304776209352,2.0683672449444854,0.19578702553818667,0.14533113807125572,0.256370057313089,1.9382962688429377,0.1253812585723394,1.3652758699600198
transcript_HQ_Dd_transcript31148/f4p0/1785,GALNT,0,1.4315387082501592,2.033940218861126,2.393659145523014,1.301929866248231,0,3.151808790995898,1.789810027498502,3.0675706326970595,3.194343906572974,0,2.3588288662167898,0.6487655694257806,2.6058694184869213,0.18577011208909125,3.333667904075241,0.33273393171906873,3.5101851711667638,0.30565554525931643,1.0347357815333358,0,2.517611498723414,0,2.6674984931172476,0.029624942191823017,0.7328232712323538,0.24543127545282267,0.2963112061563367,0.03311440058823588,1.281674689722213,0.04348414574545128,0,0.08082218631493047,0.4214934082651562,0.14243540775454308,0.19229001146853666
transcript_HQ_Dd_transcript31067/f2p0/1777,FUT1/2,0,2.207928214649169,2.7272509752706617,3.1445474979858425,1.644768560811012,0,4.472813881163003,4.744243489916267,3.755728545964392,5.3444203552133,0,2.6633256116849,2.0915237755554057,3.648128509683322,0.620817192043874,5.220270928750369,0.37663195372264624,4.666060525508454,0.9054483073151312,1.7919999928610846,0,2.745952402019087,0,4.5310017029329535,0.10113037827853258,0.8308166479482185,0.1794629072289591,0.10885920863546845,0.08140304776209352,1.3631646645358284,0,0.12390343526778631,0.08082218631493047,0.34814839234354183,0.13393353272941833,0.5217026665275164
