gene_base,age,DD,GD,GG,delta_delta_DUI,hybrid_deviation_direction
PB.3622_0,2-year,0.0002888532275749922,-0.03258179151797269,-0.04453561271625606,-0.010458411773632159,Negative hybrid deviation
PB.3624_0,1-year,-0.24562100932420594,-0.014729031933265024,-0.019098316664357656,0.11763063106101679,Positive hybrid deviation
PB.3624_0,2-year,0.17382328313275808,-0.12898960575421436,-0.07544405717986069,-0.17817921873066306,Negative hybrid deviation
PB.3626_0,1-year,0.35159086944801243,-0.17459385428354213,-0.0037460476816914,-0.34851626516670264,Negative hybrid deviation
PB.3626_0,2-year,0.03148955950717508,-0.20343649605416736,-0.002396593673966052,-0.21798297897077187,Negative hybrid deviation
PB.3628_0,1-year,0.23969749532948892,0.1432209827689766,0.029605039067465977,0.008569715570499153,Positive hybrid deviation
PB.3628_0,2-year,-0.11386283059417168,0.020681266434876056,-0.06839939009550733,0.11181237677971556,Positive hybrid deviation
PB.3631_0,1-year,0.29922781508907886,-0.017187796493111973,0.04142684484151227,-0.18751512645840754,Negative hybrid deviation
PB.3631_0,2-year,0.06093498982719103,-0.06770765968142267,-0.05751123596487229,-0.06941953661258204,Negative hybrid deviation
PB.3632_0,1-year,0.20467167179542728,0.12197042323641633,0.014460200723944244,0.012404486976730564,Positive hybrid deviation
PB.3632_0,2-year,0.09157322329447898,-0.13919216739972168,-0.12388647134546313,-0.1230355433742296,Negative hybrid deviation
PB.3634_0,1-year,0.04688646997903845,-0.14419516855427328,-0.23934990887717567,-0.04796344910520467,Negative hybrid deviation
PB.3634_0,2-year,-0.1063540533295011,-0.08584511786556176,-0.43623513955195337,0.18544947857516547,Positive hybrid deviation
PB.3635_0,1-year,0.12902131874409162,-0.15432818316612534,0.12232333252377742,-0.2800005088000599,Negative hybrid deviation
PB.3635_0,2-year,0.07342786492417686,0.23441917909425275,0.034208427685775034,0.1806010327892768,Positive hybrid deviation
PB.3639_0,1-year,-0.10216701922480131,0.10781587887677635,-0.0024012821049912672,0.16010002954167263,Positive hybrid deviation
PB.3639_0,2-year,-0.042416636035329636,0.12596974952143702,-0.029501817125897507,0.1619289761020506,Positive hybrid deviation
PB.3644_0,1-year,0.1380000250433237,0.17593830493878138,-0.16891974785009256,0.1913981663421658,Positive hybrid deviation
PB.3644_0,2-year,0.011038700646406996,-0.11148715255252281,0.06944623859973514,-0.15172962217559388,Negative hybrid deviation
PB.3646_0,1-year,0.0022624452296131,-0.17013811966363224,0.056636869968902326,-0.19958777726288995,Negative hybrid deviation
PB.3646_0,2-year,0.005002414963873734,0.03705501038389508,-0.075984207337706,0.07254590657081122,Positive hybrid deviation
PB.3651_0,1-year,0.19396995118755378,-0.01917793091001896,-0.13259661489279936,-0.04986459905739617,Negative hybrid deviation
PB.3651_0,2-year,-0.03778701233673598,-0.10140733555967374,0.11392190379306202,-0.13947478128783675,Negative hybrid deviation
PB.3652_0,1-year,0.2588994147685113,-0.07316415209991645,0.06678886433422071,-0.23600829165128245,Negative hybrid deviation
PB.3652_0,2-year,-0.07740339904830162,0.004647567754244908,-0.030793183287091352,0.058745858921941396,Positive hybrid deviation
PB.3654_0,1-year,0.053386024227764395,-0.1656911193366556,-0.031196082387057622,-0.17678609025700898,Negative hybrid deviation
PB.3654_0,2-year,-0.07819466495255167,-0.03771646111708593,-0.1689874309719484,0.08587458684516411,Positive hybrid deviation
PB.3658_0,1-year,-0.26393530746509175,0.10633569082735495,-0.008023526350129928,0.24231510773496578,Positive hybrid deviation
PB.3658_0,2-year,-0.02258684979137629,0.05244401131748866,-0.019819451141603994,0.0736471617839788,Positive hybrid deviation
PB.3659_0,1-year,-0.24075840997061165,0.17339869825452808,-0.027538858706870728,0.3075473325932693,Positive hybrid deviation
PB.3659_0,2-year,-0.10791572370570263,0.046888415321929666,0.001327191883780443,0.10018268123289076,Positive hybrid deviation
PB.3660_0,1-year,-0.024522262471561307,0.0633662806314354,0.08605569247691718,0.03259956562875747,Positive hybrid deviation
PB.3660_0,2-year,-0.029477105401030657,0.05613578225357596,0.020976079766650176,0.060386295070766205,Positive hybrid deviation
PB.3665_0,1-year,-0.18046736021490997,-0.22139298929023665,-0.31006379124840633,0.023872586441421484,Positive hybrid deviation
PB.3665_0,2-year,0.05465827816526403,-0.39402282413925277,-0.17678622694986568,-0.33295884974695195,Negative hybrid deviation
PB.3666_0,1-year,-0.14570381742702904,-0.14316339392122568,-0.077279366403875,-0.03167180200577366,Negative hybrid deviation
PB.3666_0,2-year,-0.048813355224468724,-0.053554548014144054,-0.10085055084941563,0.021277405022798124,Positive hybrid deviation
PB.3668_0,1-year,-0.02887709408957634,-0.004382266679974323,-0.0422476489236826,0.031180104826655147,Positive hybrid deviation
PB.3668_0,2-year,0.0037294570204916555,-0.17447446605217365,-0.005922080301821064,-0.17337815441150894,Negative hybrid deviation
PB.3669_0,1-year,-0.03178316987105796,-0.010501481107620367,-0.02627540973223423,0.01852780869402573,Positive hybrid deviation
PB.3669_0,2-year,0.007247480246457732,0.002030306551277037,-0.004380860501824863,0.0005969966789606024,Positive hybrid deviation
PB.3671_0,1-year,0.021130932168195338,0.09461048380702636,0.14822521076811823,0.009932412338869573,Positive hybrid deviation
PB.3671_0,2-year,-0.0018197779433333228,0.12159385983027265,-0.2748515366864693,0.259929517145174,Positive hybrid deviation
PB.3672_0,1-year,0.037781492945621026,0.06533992669984301,-0.008257061450991254,0.050577710952528124,Positive hybrid deviation
PB.3672_0,2-year,-0.004227277234479354,0.07055951979603392,-0.06323028309011969,0.10428829995833344,Positive hybrid deviation
PB.3674_0,1-year,-0.003363019103918896,0.21136619401159368,0.18706936995784795,0.11951301858462915,Positive hybrid deviation
PB.3674_0,2-year,0.015673491343919377,0.1707899875918416,0.005621648133000701,0.16014241785338157,Positive hybrid deviation
PB.3680_0,1-year,0.033343363235993684,0.14350101478884164,0.07481290398884222,0.08942288117642369,Positive hybrid deviation
PB.3680_0,2-year,0.006103227504290043,-0.08474357475199279,-0.07682017367725225,-0.04938510166551169,Negative hybrid deviation
PB.3681_0,1-year,0.1189507555992767,-0.05866788401126538,-0.005602806300355566,-0.11534185866072595,Negative hybrid deviation
PB.3681_0,2-year,-0.034140643067417376,0.04269531251954231,0.012915921183541835,0.05330767346148008,Positive hybrid deviation
PB.3683_0,1-year,-0.11172239560075295,-0.11679133942771597,-0.18784697417399354,0.032993345459657264,Positive hybrid deviation
PB.3683_0,2-year,0.24210212957221597,0.11270880772205005,0.01563138533485664,-0.016157949731486265,Negative hybrid deviation
PB.3684_0,1-year,0.20892435441504542,0.03786124091473919,-0.09311774756410163,-0.020042062510732706,Negative hybrid deviation
PB.3684_0,2-year,0.022494943900441156,0.03391384380894047,-0.017331288838341008,0.031332016277890395,Positive hybrid deviation
PB.3687_0,1-year,0.0753936622617993,-0.011441900352244683,-0.02278640671293264,-0.037745528126678016,Negative hybrid deviation
PB.3687_0,2-year,0.005377231832375012,-0.04859077666869799,0.06400894941678265,-0.08328386729327682,Negative hybrid deviation
PB.368_0,1-year,0.029291530672535315,0.07381792533765934,0.07236135257445331,0.022991483714165026,Positive hybrid deviation
PB.368_0,2-year,-0.04532186991456366,0.11940047226458607,0.18492226361385233,0.04960027541494173,Positive hybrid deviation
PB.3692_0,1-year,0.26406528810779856,0.0027754190750421265,0.04513328190207799,-0.15182386592989616,Negative hybrid deviation
PB.3692_0,2-year,-0.15628689532737744,-0.063960649405115,-0.06121611803573076,0.0447908572764391,Positive hybrid deviation
PB.3693_0,1-year,-0.04104319555768038,-0.11400547838126585,0.02280702041488636,-0.10488739080986884,Negative hybrid deviation
PB.3693_0,2-year,0.055536110104919684,-0.1706661872966031,-0.007250619153102322,-0.19480893277251177,Negative hybrid deviation
PB.3695_0,1-year,0.12488129154795814,-0.280695564535758,0,-0.34313621030973707,Negative hybrid deviation
PB.3695_0,2-year,0.4278362573099417,0.22619047619047628,-0.038461538461538325,0.0315031167662746,Positive hybrid deviation
PB.3702_0,1-year,-0.021866607522885828,-0.15679325944385997,0.010669547109487976,-0.15119472923716104,Negative hybrid deviation
PB.3702_0,2-year,0.011616610031017549,0.08888892048309732,0.009836394429887318,0.07816241825264489,Positive hybrid deviation
PB.3703_0,1-year,-0.2802893970054957,0.00191462386700747,-0.06803101464105443,0.17607482969028254,Positive hybrid deviation
PB.3703_0,2-year,0.04088087463933679,0.027950836506021703,0.01552859584130517,-0.00025389873429927656,Negative hybrid deviation
PB.3704_0,1-year,0.06719359376498853,0.025746444233122,0.03247537381413468,-0.0240880395564396,Negative hybrid deviation
PB.3704_0,2-year,0.02072425882049167,-0.1500099977598356,0.01958682183147964,-0.17016553808582124,Negative hybrid deviation
PB.3705_0,1-year,0.25225225225225234,0,0.46464646464646464,-0.3584493584493585,Negative hybrid deviation
PB.3705_0,2-year,0.2649147691924846,0.33986928104575165,-0.008070604128175951,0.21144719851359733,Positive hybrid deviation
PB.370_0,1-year,0.07974960642794726,0.033024026950497665,0.08501500269570428,-0.049358277611328105,Negative hybrid deviation
PB.370_0,2-year,-0.009382547694851917,-0.0049229764369371765,0.07180091135453126,-0.03613215826677685,Negative hybrid deviation
PB.3712_0,1-year,-0.012741831503053302,0.08788690654100906,0.12214965978074133,0.033182992402165046,Positive hybrid deviation
PB.3712_0,2-year,-0.059615775839820695,-0.06677897911375386,0.013864920458483976,-0.043903551423085496,Negative hybrid deviation
PB.3713_0,2-year,-0.003959323780070134,0.14140534262485482,0,0.1433850045148899,Positive hybrid deviation
PB.3715_0,1-year,0.47235058416541265,-0.08706047939128692,0,-0.32323577147399324,Negative hybrid deviation
PB.3715_0,2-year,0.1566119871364804,0.13849850382140128,-0.08468367676532995,0.10253434863582606,Positive hybrid deviation
PB.3718_0,1-year,0.038979396612084716,0.04672196578769472,-0.0969773415195303,0.07572093824141751,Positive hybrid deviation
PB.3718_0,2-year,0.012724444999030027,-0.016972077803348085,-0.009438648782910897,-0.01861497591140765,Negative hybrid deviation
PB.3719_0,1-year,-0.0020473880097497954,-0.22241710547148963,-0.15850129221772669,-0.1421427653577514,Negative hybrid deviation
PB.3719_0,2-year,-0.1409949069191967,-0.04467762420541477,-0.03243864581754807,0.042039152162957616,Positive hybrid deviation
PB.3720_0,1-year,0.02156541084564667,0.4602468833449149,0.03293319325804464,0.43299758129306926,Positive hybrid deviation
PB.3720_0,2-year,0.07644741583670556,-0.12123945407286757,0.012104286151872978,-0.16551530506715684,Negative hybrid deviation
PB.3722_0,1-year,0.03492501325746522,-0.13364219506003933,-0.066657387962957,-0.11777600770729343,Negative hybrid deviation
PB.3722_0,2-year,0.02443241629753301,0.09946208717050636,-0.08649933037418128,0.1304955442088305,Positive hybrid deviation
PB.3725_0,1-year,-0.017486812176489272,0.016325935665462643,0.04214140313758241,0.003998640184916073,Positive hybrid deviation
PB.3725_0,2-year,0.03060480301316993,-0.030925344007938005,-0.051453593777370354,-0.020500948625837793,Negative hybrid deviation
PB.3727_0,1-year,0.06463944510912034,0.04502634911921066,-0.0574115552404022,0.04141240418485159,Positive hybrid deviation
PB.3727_0,2-year,-0.01534581420278297,0.209513760332516,0.013701177312014035,0.21033607877790048,Positive hybrid deviation
PB.372_0,1-year,0.46049071225796523,-0.028586324649787498,-0.007296020576535334,-0.25518367049050245,Negative hybrid deviation
PB.372_0,2-year,0.007422277307464642,0.09819349452422035,0.014964412087451001,0.08700014982676253,Positive hybrid deviation
PB.3730_0,1-year,0.08969677640867157,0.13278643823260528,-0.11187232025827976,0.14387421015740937,Positive hybrid deviation
PB.3730_0,2-year,0.07684638417544765,0.010752903007419268,0.05963676424251485,-0.05748867120156198,Negative hybrid deviation
PB.3732_0,1-year,-0.0873645094716046,0.2869498180016581,-0.1871646502405525,0.4242143978577366,Positive hybrid deviation
PB.3732_0,2-year,0.40791136950541,0.005268533938661973,-0.08957649120797309,-0.15389890521005647,Negative hybrid deviation
PB.3734_0,1-year,-0.012466798547642988,0.008603133149500286,0.18286384851261037,-0.0765953918329834,Negative hybrid deviation
PB.3734_0,2-year,-0.11975407485615308,0.09595115424197831,-0.089146269628055,0.20040132648408235,Positive hybrid deviation
PB.3737_0,1-year,0.11144916722838871,0.06179516399647933,-0.11443118501058624,0.0632861728875781,Positive hybrid deviation
PB.3737_0,2-year,-0.06336808186040843,0.07242043763452266,-0.1150143704633444,0.16161166379639907,Positive hybrid deviation
PB.3740_0,1-year,-0.00844590906379522,-0.27303378418536733,-0.08558558558558571,-0.22601803686067687,Negative hybrid deviation
PB.3740_0,2-year,0.17051236521766217,-0.18551333899003897,0,-0.27076952159887,Negative hybrid deviation
PB.3741_0,1-year,0.5,0.7592094712513561,0,0.5092094712513561,Positive hybrid deviation
PB.3741_0,2-year,0.20680652906987668,-0.03359858532272331,0,-0.13700184985766165,Negative hybrid deviation
PB.3748_0,1-year,-0.009791890852010807,0.19521920561862283,0.022234139206344136,0.18899808144145616,Positive hybrid deviation
PB.3748_0,2-year,0.00806189164517862,0.006493923356648876,0.0015017603495102727,0.0017120973593044292,Positive hybrid deviation
PB.3751_0,1-year,-0.001645113836410604,0.16916960418229166,0,0.16999216110049695,Positive hybrid deviation
PB.3751_0,2-year,-0.08942708492463487,0.11041299533848936,0,0.1551265378008068,Positive hybrid deviation
PB.3755_0,1-year,-0.37658244994751094,0.06866915522026068,-0.016968482056397893,0.2654446212222151,Positive hybrid deviation
PB.3755_0,2-year,-0.0038531649456984424,0.16117043600838066,-0.04247842942575397,0.18433623319410686,Positive hybrid deviation
PB.3756_0,1-year,-0.023658613397528727,0.06323840267820904,0.03196652956792806,0.05908444459300938,Positive hybrid deviation
PB.3756_0,2-year,-0.0371221621235831,-0.03652087755069311,0.0010145796768987712,-0.018467086327350946,Negative hybrid deviation
PB.3758_0,1-year,-0.6078026032465631,-0.3132199522675827,-0.06216696269982236,0.021764830705610028,Positive hybrid deviation
PB.3758_0,2-year,0.03115189613639968,0.11810941024285149,0.18295148023546404,0.011057722056919628,Positive hybrid deviation
PB.3760_0,1-year,0,0.20709025932176395,0.004415011037527616,0.20488275380300014,Positive hybrid deviation
PB.3760_0,2-year,0,0.028996832799953576,-0.014694023272105117,0.036343844436006134,Positive hybrid deviation
PB.3761_0,1-year,0.07773726967179195,0.013183694414526992,0.2498256637978427,-0.15059777232029034,Negative hybrid deviation
PB.3761_0,2-year,-0.09655059006348099,0.06491025877614831,-0.02091036183697137,0.12364073472637449,Positive hybrid deviation
PB.3763_0,1-year,0.16174305234519537,0.000392430921628939,-0.021987891906020685,-0.0694851492979584,Negative hybrid deviation
PB.3763_0,2-year,-0.020759771394585652,-0.1257567579305744,-0.026196118653277978,-0.10227881290664258,Negative hybrid deviation
PB.3766_0,1-year,-0.05736076840899951,-0.04435977730624602,-0.002498817148999355,-0.014429984527246587,Negative hybrid deviation
PB.3766_0,2-year,0.01975648631338936,-0.008359697353922668,0.0280803726006964,-0.03227812681096555,Negative hybrid deviation
PB.3767_0,1-year,0.0013532666891916678,-0.069027820009668,0.18007227117808433,-0.159740588943306,Negative hybrid deviation
PB.3767_0,2-year,0.0928589494698367,0.08733914512839197,0.13581011949349941,-0.026995389353276084,Negative hybrid deviation
PB.3769_0,1-year,0.1734835930078873,-0.054454846368994114,0.03621802418103748,-0.1593056549634565,Negative hybrid deviation
PB.3769_0,2-year,-0.06892860351344493,-0.005533592823196987,-0.03523159208886173,0.04654650497795634,Positive hybrid deviation
PB.3773_0,1-year,0.04465065907429289,-0.08614454137059097,0.06333180615632908,-0.14013577398590193,Negative hybrid deviation
PB.3773_0,2-year,0.00950025591579029,0.23920602161534169,-0.03149140060850987,0.2502015939617015,Positive hybrid deviation
PB.3774_0,1-year,-0.02731566472913316,0.08745661893438528,0.037106353241232015,0.08256127467833585,Positive hybrid deviation
PB.3774_0,2-year,-0.05103186926737435,0.0735310926102471,0.03962816374296696,0.07923294537245079,Positive hybrid deviation
PB.3775_1,1-year,0,0,-0.23636226569950025,0.11818113284975013,Positive hybrid deviation
PB.3775_1,2-year,0.000921949680956935,0.07152394832441977,0.14275039715862536,-0.00031222509537137677,Negative hybrid deviation
PB.3778_0,1-year,0.042245098018548366,0.25305952832699996,-0.026505684664231366,0.24518982164984146,Positive hybrid deviation
PB.3778_0,2-year,0.08449566686946064,0.019033653201141032,0.008306187252994035,-0.027367273860086305,Negative hybrid deviation
PB.377_0,1-year,-0.06999241258985323,0.016684165852887012,0.08864132016983528,0.0073597120628959845,Positive hybrid deviation
PB.377_0,2-year,0.03239669784325361,-0.06814750483804466,-0.13372680392607927,-0.017482451796631826,Negative hybrid deviation
PB.3780_0,1-year,0.2948915946579545,-0.4143205628276614,-0.006252395585839787,-0.5586401623637187,Negative hybrid deviation
PB.3780_0,2-year,-0.2504359157900416,0.13191562711553007,0.0067259285179579464,0.25377062075157186,Positive hybrid deviation
PB.3782_0,1-year,-0.40099127882228935,0.12150443112908571,-0.05374144144054033,0.3488707912605006,Positive hybrid deviation
PB.3782_0,2-year,0.03613962250356828,-0.03728328977714401,0.13857859879512602,-0.12464240042649116,Negative hybrid deviation
PB.3783_0,1-year,0.06512169563976866,-0.012412368971732729,0.1637940498187626,-0.12687024170099837,Negative hybrid deviation
PB.3783_0,2-year,-0.03151643246525768,-0.01851176430060164,0.08040759733572003,-0.04295734673583282,Negative hybrid deviation
PB.3784_0,1-year,0.03943036860569393,-0.15492829568855898,0.02854610846228367,-0.18891653422254778,Negative hybrid deviation
PB.3784_0,2-year,-0.0874799621730063,-0.2216295718233236,-0.03119177306561005,-0.16229370420401543,Negative hybrid deviation
PB.3786_0,1-year,0.002226113650363959,-0.07319178736998788,0.0210192180336497,-0.08481445321199471,Negative hybrid deviation
PB.3786_0,2-year,0.20885644736290365,-0.1369629636638624,0.02393351450697434,-0.2533579445988014,Negative hybrid deviation
PB.3789_0,1-year,0.06249572269950954,0.19436602943801795,0.12746448836337798,0.09938592390657419,Positive hybrid deviation
PB.3789_0,2-year,-0.021811832746491677,-0.10983475699874912,-0.0601019677621113,-0.06887785674444763,Negative hybrid deviation
PB.3790_0,1-year,-0.026336711371120147,0.062480258538650524,-0.0141478634144038,0.0827225459314125,Positive hybrid deviation
PB.3790_0,2-year,-0.07254885588116433,0.08160852968604537,-0.011221588246554767,0.12349375174990493,Positive hybrid deviation
PB.3791_0,1-year,-0.0088662241264158,-0.10980560010249663,0.3400603072023507,-0.2754026416404641,Negative hybrid deviation
PB.3791_0,2-year,0.12360492030718767,-0.15216571421042452,0.04441302199059732,-0.23617468535931702,Negative hybrid deviation
PB.3792_0,1-year,0.00992291187362404,0.010154052566102467,-0.003433897473632652,0.006909545366106773,Positive hybrid deviation
PB.3792_0,2-year,0.027601043458439722,-0.06219451446691038,-0.01079986093404961,-0.07059510572910543,Negative hybrid deviation
PB.3793_0,1-year,-0.024597233375487026,0.15934920302071806,-0.33552747779184006,0.3394115586043816,Positive hybrid deviation
PB.3793_0,2-year,0.012133312296989496,-0.013664356123852466,-0.08088210143123098,0.020710038443268276,Positive hybrid deviation
PB.3796_0,1-year,0.1570814496609687,-0.07933444253274335,-0.015201245394618645,-0.15027454466591839,Negative hybrid deviation
PB.3796_0,2-year,0.04203099231034935,-0.07951188528506503,0.009425574262804104,-0.10524016857164176,Negative hybrid deviation
PB.3798_0,1-year,0.015555504548093735,0.13789893760046767,0.038747565893545666,0.11074740237964797,Positive hybrid deviation
PB.3798_0,2-year,0.00211852400045065,0.03217809778882896,-0.07796049960614604,0.07009908559167666,Positive hybrid deviation
PB.3800_0,1-year,-0.15686601380234366,0.01757435462866669,0.05882145297918634,0.06659663504024535,Positive hybrid deviation
PB.3800_0,2-year,-0.09866615313000715,0.011265520879633395,0.026099080634869348,0.047549057127202296,Positive hybrid deviation
PB.3806_0,1-year,0.0051716292801468056,-0.001966297857314725,0.01326493200654788,-0.011184578500662068,Negative hybrid deviation
PB.3806_0,2-year,0.02993280401197307,-0.01003689651532036,-0.014381278863387248,-0.01781265908961327,Negative hybrid deviation
PB.3808_0,1-year,-0.0005064884954236737,0,0,0.00025324424771183685,Positive hybrid deviation
PB.3808_0,2-year,0,0,0,0,No hybrid deviation
PB.3810_0,1-year,-0.14602307680333393,0.066070116398434,0.059341794278826396,0.10941075766068778,Positive hybrid deviation
PB.3810_0,2-year,0.0025470988832282104,-0.009939332174931662,0.021595143115722082,-0.022010453174406808,Negative hybrid deviation
PB.3813_0,1-year,0.04470530489477398,-0.08686342626033938,0.1781510237679247,-0.19829159059168872,Negative hybrid deviation
PB.3813_0,2-year,0.062042350747216424,0.09031308751573464,0.18966244651448028,-0.035539311115113714,Negative hybrid deviation
PB.3814_0,1-year,0.06327421398532568,0.001584446743325696,-0.0438575755410473,-0.008123872478813493,Negative hybrid deviation
PB.3814_0,2-year,-0.020508886388596326,0.04784909331209608,-0.02526143790849711,0.0707342554606428,Positive hybrid deviation
PB.3816_0,1-year,0.038565451386107355,-0.19380925506169633,0.10317976238040039,-0.2646818619449502,Negative hybrid deviation
PB.3816_0,2-year,0.0017391148728078398,-0.17890296962651464,-0.025572224068456828,-0.16698641502869016,Negative hybrid deviation
PB.3817_0,1-year,0.02388541431274016,-0.04791364671743603,0.010129115738434669,-0.06492091174302345,Negative hybrid deviation
PB.3817_0,2-year,-0.23677244548435739,0.09179293720074999,0.003765734078443994,0.2082962929037067,Positive hybrid deviation
PB.3818_0,1-year,0.5211876324377043,0.210699755858484,0.002448988424437297,-0.051118554572586794,Negative hybrid deviation
PB.3818_0,2-year,-0.06048357439418034,0.08602598278881238,0.0545686635132,0.08898343822930255,Positive hybrid deviation
PB.3820_0,1-year,0.2946614096238753,0.00967023234058062,-0.19204690589747653,-0.04163701952261878,Negative hybrid deviation
PB.3820_0,2-year,-0.035373404933580266,-0.0028694531457270633,0.03998896158325105,-0.0051772314705624545,Negative hybrid deviation
PB.3824_0,1-year,0.03983219266369342,0.1899769378904943,0.025223127667830636,0.15744927772473227,Positive hybrid deviation
PB.3824_0,2-year,-0.027552690121091405,-0.05828598968471965,-0.017248890327462907,-0.035885199460442496,Negative hybrid deviation
PB.3827_0,1-year,0,0.15108533318867529,0.0643227112831563,0.11892397754709713,Positive hybrid deviation
PB.3827_0,2-year,0,0.14759613339170036,0.027879405700392892,0.13365643054150392,Positive hybrid deviation
PB.3829_0,1-year,0.0031222564648611395,-0.001456883537288567,0.032632568807895224,-0.01933429617366675,Negative hybrid deviation
PB.3829_0,2-year,0.2244681986995694,0.0038213637891736374,-0.014749262536873253,-0.10103810429217444,Negative hybrid deviation
PB.3832_0,1-year,0.18236519093235493,0.3238107158225151,0.3041352566572143,0.08056049202773047,Positive hybrid deviation
PB.3832_0,2-year,0.1261839903311679,-0.008377732740331045,-0.2589719952471777,0.058016269717673846,Positive hybrid deviation
PB.3833_0,1-year,-0.0036262852520678734,0.06515305677072702,0.017145030786896,0.05839368400331296,Positive hybrid deviation
PB.3833_0,2-year,-0.0016909492852786867,0.025125639826300672,-0.04275701192040694,0.04734962042914349,Positive hybrid deviation
PB.3835_0,1-year,-0.03472750115578263,0.016060113345183646,0.0015993317226742354,0.032624198061737844,Positive hybrid deviation
PB.3835_0,2-year,0.05136203465713596,-0.12488143062364154,0.005699479849224476,-0.15341218787682176,Negative hybrid deviation
PB.3837_0,1-year,0.031924126139672604,0.011553172898444375,0,-0.004408890171391927,Negative hybrid deviation
PB.3837_0,2-year,-0.07290530428008696,-0.06519917368911399,0,-0.02874652154907051,Negative hybrid deviation
PB.3838_0,1-year,0.29862974237662043,0.03801373972651337,0.08922037869432899,-0.15591132080896133,Negative hybrid deviation
PB.3838_0,2-year,0.063945214049407,0.12048008043501673,-0.010770824939404178,0.09389288588001532,Positive hybrid deviation
PB.383_0,1-year,0.18402222941731916,0.09030956565145534,-0.125,0.06079845094279576,Positive hybrid deviation
PB.383_0,2-year,0.04639663332702701,-0.4102326246318372,0.1855950328467202,-0.5262284577187107,Negative hybrid deviation
PB.3842_0,1-year,-0.2005941773623855,0.10401447255056265,0.05412079140174142,0.17725116553088469,Positive hybrid deviation
PB.3842_0,2-year,0.067849235446933,0.01316907261843231,-0.018656899012995054,-0.011427095598536663,Negative hybrid deviation
PB.3843_0,1-year,-0.09384428488750896,0.0976477061245341,0.0015809707725079614,0.1437793631820346,Positive hybrid deviation
PB.3843_0,2-year,0.04811364760583958,0.006875968982526071,-0.0032664487155183997,-0.01554763046263452,Negative hybrid deviation
PB.3844_0,1-year,0.0043290043290044045,0.4710155511569987,-0.03275563857755634,0.4852288682812747,Positive hybrid deviation
PB.3844_0,2-year,0,-0.01853081023987163,0.12422130050679156,-0.08064146049326741,Negative hybrid deviation
PB.3846_0,1-year,-0.07916163643471574,0.21273827902301395,0.05909489401485319,0.22277165023294523,Positive hybrid deviation
PB.3846_0,2-year,-0.011030344584276763,0.1680884787324624,0.000978847319540066,0.17311422736483076,Positive hybrid deviation
PB.3847_0,1-year,-0.2083147849011223,-0.13275294422105494,0.031489501939942655,-0.04434030274046512,Negative hybrid deviation
PB.3847_0,2-year,-0.11509363512437351,0.05127949941976864,-0.0064605128044420285,0.1120565733841764,Positive hybrid deviation
PB.3849_0,1-year,0.036036275012150676,0.15456753664856193,0.01229672043346456,0.1304010389257543,Positive hybrid deviation
PB.3849_0,2-year,0.08714176913329497,0.12962304738620903,-0.0015467041098150627,0.08682551487446907,Positive hybrid deviation
PB.3850_0,1-year,-0.1005113272707231,-0.29333161900967303,-0.15789113373990632,-0.16413038850435832,Negative hybrid deviation
PB.3850_0,2-year,0.12181300211710089,-0.09387409966650972,-0.14906173563641667,-0.08024973290685183,Negative hybrid deviation
PB.3854_0,1-year,0.007847841071628392,0.022777877509103428,-0.03984964112531064,0.03877877753594455,Positive hybrid deviation
PB.3854_0,2-year,0.04633986350086472,0.022189101969747993,0.09963477532361276,-0.050798217442490745,Negative hybrid deviation
PB.3855_0,1-year,0.07726183874778608,0.1836243468552542,-0.19162084263936235,0.24080384880104233,Positive hybrid deviation
PB.3855_0,2-year,-0.02150376105229626,-0.07177447313939167,-0.36375017580557534,0.12085249528954412,Positive hybrid deviation
PB.3859_0,1-year,0.08638159929537126,0.008973739952701676,-0.015217628244503345,-0.02660824557273228,Negative hybrid deviation
PB.3859_0,2-year,-0.013142638303907384,-0.010298534755289412,-0.10029743690071691,0.04642150284702273,Positive hybrid deviation
PB.3860_0,1-year,0.026592266144153734,0.06150958677985163,-0.322883348652393,0.20965512803397127,Positive hybrid deviation
PB.3860_0,2-year,-0.00564565430558263,0.039910405017179185,-0.18719167837092,0.1363290713554305,Positive hybrid deviation
PB.3866_0,1-year,0.23297156992767132,0.03604448251256687,0.09493425009563128,-0.12790842749908443,Negative hybrid deviation
PB.3866_0,2-year,-0.013308054931567725,-0.00499227145595682,-0.01441173777805671,0.008867624898855397,Positive hybrid deviation
PB.3867_0,1-year,0.16227415639502019,0.4628879317647114,-0.21275322719357564,0.48812746716398914,Positive hybrid deviation
PB.3867_0,2-year,-0.023597212039818127,0.03696258112776707,0.052263345459469646,0.02262951441794131,Positive hybrid deviation
PB.3869_0,1-year,0.023132491804679023,0.025361362900428674,-0.0029811527227025323,0.015285693359440428,Positive hybrid deviation
PB.3869_0,2-year,-0.058542691935700386,-0.07634377571423762,-0.0017154738133798994,-0.04621469283969747,Negative hybrid deviation
PB.3871_0,1-year,-0.0018862398730275648,-0.020112964608519357,0.022911084998663345,-0.030625387171337247,Negative hybrid deviation
PB.3871_0,2-year,0.010330169438404365,0.019607457044116372,0.0033281665895461554,0.012778289030141112,Positive hybrid deviation
PB.3875_0,1-year,-0.014642263343146666,-0.0760885571495693,0.010535920380628006,-0.07403538566830997,Negative hybrid deviation
PB.3875_0,2-year,0.005703330717779009,0.06250229424284526,-0.007389078997275589,0.06334516838259355,Positive hybrid deviation
