sample_id,age,genotype,condition,group,antiquewhite4,bisque4,black,blue,blue2,brown,brown2,brown4,coral1,coral2,cyan,darkgreen,darkgrey,darkmagenta,darkolivegreen,darkolivegreen4,darkorange,darkorange2,darkred,darkseagreen4,darkslateblue,darkturquoise,darkviolet,firebrick4,floralwhite,green,greenyellow,grey,grey60,honeydew1,indianred4,ivory,lavenderblush3,lightcoral,lightcyan,lightcyan1,lightgreen,lightpink4,lightsteelblue,lightsteelblue1,lightyellow,magenta,maroon,mediumorchid,mediumpurple2,mediumpurple3,midnightblue,navajowhite2,orange,orangered3,orangered4,paleturquoise,palevioletred2,palevioletred3,pink,plum,plum1,plum2,plum3,purple,red,royalblue,saddlebrown,salmon,salmon2,salmon4,sienna3,skyblue,skyblue1,skyblue2,skyblue3,steelblue,tan,thistle,thistle1,thistle2,thistle3,turquoise,violet,white,yellow,yellow4,yellowgreen
dd_c_3,1-year,DD,Control,1-year_DD_Control,-0.1265189319004,-0.00818811326124913,0.0180820143057965,0.186816721146094,0.114070554682348,0.317959407657379,0.419271605519284,0.0514484867975133,0.0873804660660355,-0.135026026962226,-0.0383017988688481,0.0475946575212951,0.0769551801879926,0.0461587429590162,0.0660805242804599,-0.335073863150023,0.186191491967861,-0.0306878612730808,-0.181569343792065,-0.03902250684534,-0.0237889215712659,0.358246931636151,0.00332227654104507,0.24691646277343,-0.107170201952411,0.126737590557651,-0.0450651653550768,-0.0270976053832676,0.0642415942571389,-0.00243127351240012,-0.206639595198177,0.255607335571018,-0.0668140680923396,-0.168615621986298,-0.192838440007267,-0.00212424778655729,0.0405597984734027,0.160963046750639,-0.0831513223309852,-0.0598446577895595,-0.0582984841927367,0.0735056314462885,-0.105028998226131,-0.0712729437764301,0.104295138915699,-0.0897565463504958,-0.233896721352838,0.0363951720595514,-0.0791975991369564,-0.120438687117168,0.101117727173018,0.07169577937388,-0.101716700144498,0.325085684860526,-0.242728597113166,-0.0399910850948003,0.112266273118234,-0.0423231922698069,-0.0268924586442067,0.0829909580750018,0.30078100533189,0.101940014979031,0.0134085393437957,-0.208319527460409,0.216012748163542,0.105380843031507,-0.0171467778299992,0.0352947310834906,-0.00750913077527148,0.015342989625101,-0.109796287681639,-0.204177978475918,0.0632385580895538,0.27906616002367,-0.106728090851308,6.57801021245785e-05,0.155697505041914,-0.172134404788034,-0.0513228406988775,0.164062567042919,0.130217577150436,-0.190642732114194,0.0159758941583204
DD_C_3,2-year,DD,Control,2-year_DD_Control,0.297530036736312,0.106285961916004,0.306211265921185,0.0306250965082997,-0.0109027117418333,-0.270786329009154,0.162556791235905,0.0370611944995804,0.0463731085037274,0.313634530988056,-0.151813347461965,-0.114974057716348,0.0610111997450626,-0.139103306439234,0.00125288301470058,-0.289318544599367,-0.0243534591755922,0.0915435809015409,-0.324217301143806,-0.0277474468168438,-0.0495802542832622,0.381587162719479,-0.0275056283295625,0.290803586977733,-0.147477899238323,0.030169135322243,-0.17946494509904,0.0195027343468255,0.311632950346894,-0.071073805981076,-0.0781768286441526,-0.249637541274954,-0.0764443654150331,0.0556697005613654,0.185875002920916,0.0940193342913018,-0.333705658977873,0.219362015472866,-0.0487478178609211,-0.0727853803803812,-0.340447524078457,0.030540060524657,0.107902538489883,-0.0645366926399577,-0.122907906199656,0.0555593454219767,-0.038658982875418,-0.00978975924745772,-0.0734736843709875,0.199998652461597,-0.287452765850421,0.00602975965786165,-0.0223667723423381,-0.189098344051261,-0.192959884544732,-0.0597166734626968,0.361179876183804,-0.050478725519345,-0.171118809152447,0.353509329760389,0.169841363386486,0.0342651758343619,-0.0546732715876612,-0.210175528080947,0.165227405932652,-0.245048404787487,-0.194547960498547,0.10967286723193,-0.208709399576886,-0.0979379765996361,0.0079297511273614,0.250867356194919,0.174589244900072,-0.406114819745656,-0.0256782375624096,-0.0212254144072036,0.337697401088908,-0.0212175958990329,-0.220493153668806,0.0388274890893769,0.420868625861298,0.248993929388044,0.0442723531581973
gd_1,1-year,GD,Infected,1-year_GD_Infected,0.118274631028324,0.000736307059607366,0.154343152991498,0.116201262664687,0.224240685058821,-0.103127460365104,-0.209374287390663,0.10584701690592,-0.0250068337483784,-0.0343533702389911,0.0768320540489423,-0.359525434249772,0.150852601284646,0.249433313507377,0.0822186274656047,0.17372666611103,0.0409322615657167,0.198462006085251,-0.0413924409116486,0.0922083810626807,-0.311269291722446,-0.0555852008289677,-0.0182437170258158,0.0155571947261915,0.0906568166432671,0.148504397149017,-0.225589859306587,-0.694870155106524,-0.0463003802995437,-0.00346796837861562,0.348177633570459,-0.0221328869656029,-0.204477720838224,0.0325387586144857,0.169786614741949,-0.04357810134215,0.101496785504934,-0.0768026680659509,0.267117403017779,-0.374136242201522,0.00791937677337302,0.0543138696086985,-0.0383617071600636,-0.0394467354194925,-0.0760123825679497,-0.0936576755323005,-0.0255130442762589,-0.302252056623758,0.0262816778473869,0.170099881062743,-0.352671536206431,0.174977079288962,-0.0451214841898318,0.137257593387786,-0.0610131739180834,-0.128963949356086,0.0969807001031833,-0.222487571960012,0.150487750687605,0.0258309089693827,0.0267934411141473,-0.0602739171542389,-0.313029139764506,0.0227782613853017,0.203405701257431,-0.18996783187625,-0.00391293209515052,-0.0428329080564177,0.0693956807903729,-0.220780872470981,0.230540835317995,-0.211616182566044,0.272569784830038,-0.0304845372912495,0.00347199536112675,-0.138647901471618,0.223026416231386,0.0636900220670266,0.190833080253075,-0.122933795686814,-0.0338171740302918,0.0513928904769149,-0.106740857073142
GD_1,2-year,GD,Infected,2-year_GD_Infected,0.0392018097758077,-0.0472397427394261,-0.129385000134202,-0.0364924690812992,0.213434743716,0.0714918527047632,0.0823551175399891,-0.123093384427205,0.140661236086615,0.046884875630611,0.0987823740912203,0.104336253809596,-0.263070281005473,-0.142794045266733,0.141584342614882,-0.0135200331151321,-0.0982100350043563,0.205183455822225,0.0210891140331297,-0.355633099138437,-0.155884472835083,0.0429171969899098,0.239035871321215,0.065162370791842,-0.172329184375623,-0.14357325252942,0.200219582112915,0.035654333455189,0.0189520809741185,0.121244495224855,-0.170191965460877,-0.0881254778412767,0.197619100992359,0.110561109184546,-0.0731426413928769,-0.0251815979410327,-0.0230785072083645,0.0434722649944747,0.22614233191188,0.297539002618165,-0.0138279449216912,0.0360354546020335,0.00341827136232058,-0.227013681838197,-0.131742268919553,0.0679429477541395,-0.189547017348777,-0.0890706983688307,-0.0847908108059551,-0.151448245030443,-0.0432252029840023,-0.086646533910702,-0.0559146655329418,0.0487892023063517,-0.110252738873796,0.215699213247563,-0.0614002785144602,0.0465721107759614,-0.0115605530840068,0.110175654353456,0.0809034754354986,-0.0483218334303838,0.200033660259438,-0.0669246874572276,0.0530341553907569,0.0401866381756951,-0.153779487257973,0.0646850439416787,-0.0723786663096037,0.0835814205463291,-0.343652380130148,-0.053914716563804,-0.120840946217702,0.166903812704136,0.191744965314014,0.082049299071831,-0.0979936830903145,0.0467489084183414,0.0643211944800594,0.101598984066856,0.0585369503684419,-0.0544518795538978,0.247316870760249
gd_2,1-year,GD,Infected,1-year_GD_Infected,0.182535514436739,0.26109266500633,0.199373320650862,0.149094860821362,0.310038068581991,-0.109124386017131,0.0192208407184626,-0.043118402711083,-0.320919659046171,0.124591701406005,0.0991472985547139,-0.479491746925559,0.0244590292088885,-0.308591207624333,0.0135757071906357,-0.23102881618959,-0.154843914089233,0.118018378332844,0.00120476044541399,0.182536860734195,-0.237451334411048,0.173503813267487,-0.0926991998757383,0.189060605316509,0.356350500443054,0.17615243744191,-0.444191859953958,0.128596408701473,-0.108448709428409,-0.329427599596831,-0.408408786450827,-0.137655754742081,-0.170596757701673,-0.0634035195462263,0.135176363635141,-0.0176197468006114,-0.07071939240522,0.193658330574445,0.0210131219662264,-0.301504258918198,-0.0322544287001474,-0.318222965004557,-0.0329956259802247,-0.0676432690647703,-0.0187899914408706,-0.0281029944457902,0.122137566842217,0.393650511073109,0.0260277190801684,0.206253540133481,-0.152915391642876,0.411155835451585,-0.103797964340564,0.108569111914566,-0.150850891876192,-0.0807237117751077,0.281365946372093,0.127964731185747,0.033080751632162,-0.00123475126632915,0.146791836913454,-0.000753337444605162,-0.32965253429018,-0.137693874383676,-0.110940999575262,0.296442421328613,-0.330405836163041,0.278898561632128,0.100150552713732,0.0402476545951154,0.466852337507958,-0.132888945955551,0.437242637829568,-0.110129402422401,-0.0845347915401743,0.196674130178632,0.0103504686314668,-0.0393381593684432,-0.331012636793042,0.375472991690624,0.108096842784133,0.199588177232037,-0.20438238569719
GD_2,2-year,GD,Infected,2-year_GD_Infected,-0.24341242912482,-0.133518903072249,-0.269901518665917,-0.0670552233781096,-0.159320874939221,0.074030909713303,0.0427405030600513,-0.0979269653200024,0.291050046468458,-0.153813531466651,0.0066060805809759,0.203255059040518,-0.229461594201243,0.0617651471295164,0.0390149335328264,-0.0800405959011074,-0.0683111819295908,-0.120719579369449,-0.0664820758192484,-0.059250661709597,-0.0105740391226221,-0.0839484496815092,-0.0215227956196362,-0.131161154450405,-0.281459518580991,-0.152404060507707,0.231416799235001,0.129722113810344,-0.108725620653707,0.353309653616551,-0.342835992406056,-0.0755870983794852,0.335648865396481,0.284390777983383,-0.184979959675699,0.0237540979264667,-0.13944674100952,-0.063096769244313,0.0465805964724075,-0.175490908733803,-0.0498497654937994,0.149439137671002,0.0102817622720003,-0.0246554344145516,0.215021154495986,-0.103695031443168,-0.210815626493261,-0.246620472037814,-0.00437060028234999,-0.273906216220807,-0.269151755991464,-0.119742695420189,-0.046200438800443,0.0121746694072581,-0.0600379908509599,-0.421836465682832,-0.143016419120021,-0.152917857270243,-0.117924386451968,-0.217647971822322,-0.0232669232968087,-0.0695219830372315,0.241140711562202,-0.0719453101051833,-0.152627384067616,-0.136502787423523,0.396326790023151,0.239685553399473,-0.145263342130973,0.185540720508592,-0.0950829363674887,0.0223709898996698,-0.224704143756162,0.197044528000863,0.198451119654426,-0.0775152337015402,0.162679790948646,0.275620440305871,-0.0643657023697603,0.0373232909237337,-0.0489182027724859,-0.214429422314924,0.113264152470633
gd_3,1-year,GD,Infected,1-year_GD_Infected,0.157193942456383,0.234237596063123,0.161139684295838,0.144575955611825,0.16212089060582,-0.10751544057953,-0.113385261461649,-0.160523365483218,-0.16663558403757,0.0749467501424324,0.140274809037105,-0.449491890956528,0.0725165493995372,-0.475866248542707,-0.187383094605656,0.0967837716738113,-0.105720959681955,0.203104221771731,0.0489020644921762,0.18141449763703,-0.19292617638888,0.0660348274105268,-0.335618557780214,0.117594761921696,0.300021562508333,0.157005210620049,-0.291839657557154,0.227659040369866,-0.0366595824232555,-0.387405249791763,-0.200655372763361,-0.0976094695020602,-0.0984580893507985,-0.0703967012045577,0.153191651187757,-0.0311152011234443,-0.0431660568783883,0.142395845412014,-0.176620867533635,-0.207737676600511,-0.00128488673354247,-0.391967003998759,0.002396135545142,-0.0831971591841329,-0.028722507152176,0.0408884670420648,0.111590945803131,0.358467728490522,0.0692956367350115,0.177812903124612,0.203241014557595,0.35815618765467,0.0131951000158362,0.103666211282677,-0.150074481311974,-0.131474729269616,0.232677041151514,0.0808470444236443,-0.0176549044907911,-0.215961194989145,0.122693639197524,-0.0547849262596219,-0.320881647523535,-0.0922712486908013,-0.025228412550973,0.265619381527339,-0.340939468246808,0.274625883016159,0.189591019760873,0.239508536626309,0.371236328781188,-0.147190302775936,0.345007133450332,-0.287216435140316,-0.122523860737394,0.13008168055805,-0.065030912429797,-0.0849019971795409,-0.122846539442583,0.387705525031335,0.0908066501145548,0.246198056637596,-0.173676819282811
GD_3,2-year,GD,Infected,2-year_GD_Infected,-0.0122907949179012,-0.120828030591257,-0.313776658999012,-0.0634740806190611,-0.265762842904101,0.10177642263674,0.0608378486549177,-0.177414047664598,-0.0275658488424338,-0.155440445661199,0.00490825611459142,0.162729758887414,-0.16459581392182,-0.0913564401238539,-0.224762591155915,-0.0526919853595617,0.0530184024324513,0.12994404640465,0.0349907772634014,0.166403955721575,-0.124698447953193,-0.0991783581552245,-0.356614174416195,0.0101797036169685,-0.0869313009231505,-0.12326826374821,0.200974317114812,0.0375182441336829,-0.0766909954601791,-0.250150535123544,0.0137630216422596,0.0174466235493172,-0.0375187619857337,0.241236274866382,-0.127730722406909,0.0116378827720225,0.104284452097432,-0.108484522957125,-0.17290123513046,0.229929201262786,0.0569192206625752,0.122281893992158,0.153497058661998,0.321504464383855,0.263197929563546,-0.0701986635930006,-0.203058492535985,-0.18579766184191,0.11176494924074,-0.0788351310837203,0.0670576647820909,-0.130274522725111,-0.000915526745522132,0.029829389820341,-0.0919072977452157,-0.338173854605081,-0.277548416748745,-0.300537676676043,-0.0685227753349571,-0.132988543501861,0.0180948709523752,-0.0848893150238926,0.174235102120793,-0.0233440368263075,0.1799927269919,0.0319258078465792,0.386207784055916,-0.136941863683369,0.106091035808282,-0.399274554111935,0.0539164301391374,0.0521311540315353,-0.34388807943451,-0.018706508904942,0.206468727672348,0.0241759589256813,-0.171372615064271,0.25355803550082,0.101032861156608,0.0862829770344323,-0.201307823032238,-0.147838398581003,0.0233213083824943
gd_c_1,1-year,GD,Control,1-year_GD_Control,0.146351187234232,-0.166301245455121,0.146689602473805,0.104708058771313,-0.0149987517329876,-0.0515054753494364,0.15257351007111,0.182363930444468,0.0396566499330575,-0.113062221025378,-0.0172704747619825,0.193119962603716,0.288535088350712,0.238765109034214,-0.350815852630867,0.0150034279602191,0.216758107315242,-0.291661093228219,0.00729309913115708,0.245071516192293,0.209485463975177,0.066347728902521,-0.296720235615277,-0.161231061715452,0.218640743650624,0.0274069945567774,0.229596584961373,0.440488599471069,0.196729844455029,-0.0270068142038049,0.334785743478162,-0.00773642979461191,0.0138870809465151,-0.0418717310976188,0.0734680897927589,0.0616725992691521,0.265768286044926,-0.171935599066912,0.288469358398293,0.287492092167234,0.227066091264748,0.228179777416242,-0.0900207223212754,-0.221344410831292,0.199621728561078,-0.170096964923279,0.110393022686455,-0.205294941226131,0.181560230208547,0.0407707148119384,0.189668318001907,-0.347941514262101,0.113982096345657,-0.104797431349524,0.0791972561657833,0.229740271515563,-0.0355299396818508,0.189077992451672,0.0460662387947613,-0.244640145702896,-0.173116600717686,0.00882808341177265,-0.249936437798729,0.159559972316003,-0.160635661835068,-0.0809854705566976,0.230321398173623,-0.0998224760961947,0.089886097226591,0.250662120471269,-0.102697150200251,0.128383365893042,-0.134358805719131,0.0956046214008075,-0.148424383197768,0.0213104635330368,0.0707632927120861,-0.0813251308300591,0.176477033865635,-0.351069931819435,-0.228788504843642,-0.0229482029801031,0.0203854430233112
GD_C_1,2-year,GD,Control,2-year_GD_Control,-0.303300503279016,0.068471169273697,-0.0629060716835443,-0.1444362823365,0.271068354640381,0.0870951298491984,-0.109157853825129,-0.120589795263889,0.115271343988998,0.164881486782284,-0.0699908311834792,-0.0192983368070264,-0.198762949468221,-0.0195462077974986,0.323022519031497,-0.0978503874309291,-0.0660441290134209,0.0503345402019144,-0.01990041072402,-0.466163506470913,0.213571648570774,0.01108613076823,0.339700047724472,0.079437291661261,-0.270050700285072,-0.11872020988342,0.160797619324222,-0.0287561893010961,0.0118119314301889,-0.304839303250992,-0.110548991768648,0.188138126746154,0.212566542430361,-0.21082726594628,-0.0666619088736399,0.0182921047529651,-0.124800846074627,0.189048390413336,0.153053421945321,0.178852191468003,-0.165594301287788,-0.0850956648095876,0.142426090074837,0.304118147980801,-0.242853036881165,0.0826045352187762,0.077252709580684,0.393040343238687,-0.198171074399601,-0.262838391016285,-0.0196276192331529,0.000765946920371401,0.0588338658885656,-0.0218666403426864,0.122330243892392,0.0368764923998515,-0.148918458637131,0.0277715889370232,-0.0325665702772971,0.299169561043374,0.0411815449274332,0.0589617419178575,0.277643481008136,0.036001615071683,0.0469640840958173,0.129273824947709,-0.248853691375023,-0.199058790988125,-0.186666457178775,-0.396295127116215,-0.14181002482417,0.0197313861699615,0.0780011089818219,0.0103640416753812,-0.154142173632179,0.150463074383887,-0.0765765935784115,-0.16810913834555,-0.0634128818253809,0.148524713246153,0.12339646195125,-0.13228277090622,0.184179106173918
gd_c_2,1-year,GD,Control,1-year_GD_Control,0.141016389995329,-0.0265666761178314,0.172245228732924,0.0986693111310542,-0.413430805520236,-0.0777020210528121,0.0702168546655452,0.146921759371322,-0.115126164394416,-0.0658132964522908,-0.0994520187538928,0.242326791927793,0.272895533613269,0.19442498793028,-0.303931786538036,-0.0422521623063782,0.0938039441549901,-0.345353403654418,0.00295523134489693,0.22589020147271,0.288185522871091,0.0641107894480981,-0.108421920410375,-0.01458545119885,0.150724397029337,0.0749015734229543,0.0523062170759565,0.23448670966161,0.163798758331702,0.227296859747263,0.294654852030163,0.0945360262221975,-0.165974504443159,-0.175714280132358,0.11396332864262,0.0551581390335211,0.130323276501425,-0.124595324159124,-0.282369423505003,0.323561838231402,0.156638158480729,0.216728564256344,-0.140698925750154,-0.0921625793949589,0.0362428151901194,-0.0777781783678695,0.116035643307101,-0.282727956544018,0.0839565640949641,0.128190766335134,0.283239948019676,-0.336020463506392,0.123424290977563,-0.0765647756779007,0.0813411548227426,0.280636765160466,0.0793074205515232,0.193969750856939,0.0207234535378469,-0.0235327808294095,-0.105938948743717,0.011014560832633,0.00134273804250412,0.0242288043013112,-0.151083092944219,-0.156836546898333,0.109648106417821,-0.126128713086353,0.0260638671774873,0.26212434368632,-0.265326478102043,0.0923363633067191,-0.11539485936197,-0.0366938532427882,-0.215821144661153,-0.0381917441614248,-0.0931700770971723,-0.281094312647801,0.122305974991106,-0.433251561640879,-0.0880369836973476,0.061069542876456,-0.097311955224925
GD_C_2,2-year,GD,Control,2-year_GD_Control,-0.23449794364717,-0.115857283687711,0.0205527091538079,-0.148912776845525,-0.0427466163079386,0.103640307068716,0.0752341156205933,0.0820182090543698,0.0537119395680995,0.0450448422449079,-0.0637848525595704,0.0604315601391402,-0.182893162053473,0.111258735526403,0.214328602009789,0.166876496862727,0.168888835365649,0.171618245131453,-0.0887131032403009,-0.380968828064779,-0.0410145906128945,-0.0555413056987316,0.262308727678035,-0.335482014195828,-0.0376510037953283,-0.104995833611147,0.121977431076778,-0.0438029371959991,0.0163211202576612,0.146774658283747,0.0890528694942386,-0.0692069968557891,0.247068167748134,0.0509353624468272,-0.135500836957071,-0.0737549751307602,0.046468569990228,-0.0251076130116567,-0.0268194860313496,-0.351872724372811,-0.0620933551417044,-0.0163338475478604,0.0539915197939547,0.232786762832573,0.0335730169010552,0.146911880371204,0.0736756895086018,0.105841044561175,-0.0674403717748504,-0.165133641366142,-0.0245944393833602,-0.0181767421756724,-0.213650881882164,-0.0368105553015938,0.0654568708628335,0.108121884370845,-0.135678974805013,0.0476336975522754,-0.0677076917080704,0.0178859636188305,-0.104533957904908,0.0159542913833636,0.161350356217074,0.175935525726767,0.173511502365607,0.0732085034223041,0.0510245461572713,0.122336553240045,-0.120476426367222,-0.0276371804032804,-0.0412692500320274,0.110391847348837,-0.166037134395333,0.131924538477858,0.116717902868023,-0.0928875996132646,0.0956209137799111,0.0601159673503913,-0.0445871269834364,0.141967128219651,0.038334166628666,-0.102776118455334,0.0686639456985054
gd_c_3,1-year,GD,Control,1-year_GD_Control,0.0499426025294612,0.0630494168771393,0.211019030823243,0.0264465841500817,-0.429977044120705,-0.0554982688261786,-0.0775902463081115,0.132503414683276,-0.0871480722171513,-0.0067042145695163,-0.083484765730558,0.235101285994405,0.180133287551677,0.19609842900664,-0.0298653422041898,0.116547577070203,0.0397037052117068,-0.332130903651013,0.10802200636401,0.0725696975279635,0.0819622687137195,-0.0631771062865059,0.135730736754966,0.109658186052795,-0.096680960542716,0.145850555202347,-0.116301317197665,-0.137245145606864,0.0931081086851481,0.283034306237541,0.0837729225702381,0.147887620636226,-0.227553858769086,-0.114832204385232,0.104629354064552,0.0512370282410573,-0.0719725147346275,-0.0296898775947213,-0.346822425871331,0.0501886780151571,0.0188668501165312,0.174576121090854,-0.153151865003958,-0.107513928852722,-0.0736308958764211,-0.0138342147213688,0.0996358445996097,-0.210932260141353,0.0176254086933888,0.182586510049302,0.179610511851558,-0.120279633035998,0.0762210322507531,-0.0553532470417016,0.101397473933891,0.157889224777065,0.0823728247244245,0.208188373473193,0.0250380718816416,0.258556944464626,-0.00667225091951664,0.129267294971479,0.253607296700883,0.031077536203086,-0.100648389775777,-0.194540335966854,-0.0599019130133037,-0.142240724399514,-0.0150910612117182,-0.151554797628186,-0.123267773895112,0.0467695515571753,-0.0393594122081236,-0.0919540667909539,-0.139442045873333,-0.171275138282856,-0.0625402718188834,-0.262533155205023,0.0629342240860153,-0.326546875796084,0.060188610318708,0.138402897013912,-0.095516619100569
GD_C_3,2-year,GD,Control,2-year_GD_Control,-0.0410144064873679,-0.0172752726163002,-0.289393479639303,-0.179325200889829,0.145334192922176,0.066438430217472,0.0063288586548836,0.0730116304106396,0.102050946240893,0.0728374232077856,-0.0925679294380655,0.106506736536303,0.0493917112414981,-0.0135915727793049,0.283013935289428,-0.0515539593752919,-0.119975036327199,0.0132000861530317,-0.00796902237896818,0.0959209850352781,0.280613448915405,-0.0665700661358333,0.253065217264564,0.0558095674732722,-0.171291351771733,-0.08685954811315,-0.119365856885693,-0.329451022392752,-0.123896555868753,0.170637497235593,0.0684340660642489,0.0500457169270118,-0.102210064425176,-0.0426165807833507,-0.162199332758583,-0.0305022296571861,-0.175157311828198,0.0311375427055339,0.00315720435987127,0.0431788070640984,-0.142505015019282,-0.169935337276569,0.0892180085054232,0.00456782380288777,-0.17590556187365,0.219015892640592,-0.0817872416735166,0.271696419420322,-0.161739328637451,0.0264473092001862,-0.0606315117715413,0.214027055720577,0.0799445760130914,-0.144893528405573,0.174413574898579,0.0722088592173697,0.0293885546044833,-0.246082183750158,0.0405406148130735,0.124386355662293,-0.022930126957796,0.0945193398328679,-0.0958535865340807,-0.0574025575409564,0.0442557706474024,-0.0778236045265822,-0.0357352966764832,-0.233206118919509,-0.0413023002790467,0.133877735296664,-0.00943993819503734,0.0734954896543938,0.0117627160011725,-0.0266567384663946,0.148033688772064,-0.0862369894204149,0.0042432707753539,0.217568519933967,-0.0916794814182961,-0.0450734452695735,0.121509006210252,-0.0219247714454338,0.020497809869526
gg_1,1-year,GG,Infected,1-year_GG_Infected,-0.0857373767193626,-0.252079241174783,-0.0979897384086171,0.0936411966700911,0.0458703455865515,-0.0998126775332304,0.0358264553209419,0.348159699222569,0.278558431237833,0.26026538963742,-0.287000213953963,0.149917584240801,0.0303531367061031,-0.0230251326969706,0.099814031717395,-0.0805047543451427,0.25757726281611,0.0181052663706937,0.0607637382384571,-0.211124733508117,0.267817182934413,0.0536936672787864,0.10010162275383,0.000999159420956499,-0.022852534902102,-0.221777133300574,0.0498394409560272,0.000979817787439016,0.00222419462383975,-0.0108093828568038,0.0934707156601413,0.065302765834253,0.107784764499762,-0.0533565292247791,0.118092153898915,-0.152050437509373,-0.0805797288898925,0.256763772683005,0.0125442028731658,0.0418431044366592,0.0907765481846004,0.197290869590349,0.205842033896568,0.12134896570677,-0.150742872253039,-0.173628054795412,-0.0269931584969925,-0.0303663072352359,-0.311002145429407,-0.113753326500733,-0.00407487262570294,-0.197205970293694,-0.211915770860902,0.117290483577334,-0.110941335775568,-0.0473898423449749,-0.146787594182414,-0.0813233684187501,0.024763723323955,0.0180376902698076,0.113655324261249,0.263460134270752,0.221620038203275,-0.186750597606239,0.230920261299505,-0.138585108370434,0.0413028061423658,0.0609866243884901,-0.245754240791348,-0.212805536011256,-0.18440453037509,-0.0539988692066242,0.0343550101945823,-0.00640679250960161,0.191787682557489,-0.229746466474793,0.0116827862383097,0.0406060919917246,0.0863688875633047,0.0316332600226257,-0.0423036560032257,-0.218878568611515,0.194634438826075
GG_1,2-year,GG,Infected,2-year_GG_Infected,-0.00975742111973479,-0.0540859453929449,0.0829834298344237,-0.0183741592308064,-0.0253987073725339,0.0448509802174083,0.00664157518642509,0.212154543682988,-0.0232502798609876,-0.119205097929249,0.0512502809724666,0.035036881741053,0.240542391812171,0.119111699572498,0.00686189037547423,-0.0331323865853559,0.111632891610542,-0.152709623371539,-0.0937283900669009,0.0317442380301443,0.133957977104144,0.00818017134865272,-0.0192543020236827,0.148256938799346,0.0843537445884041,0.251841645576073,-0.122068325049905,0.0129392048948172,-0.0961510796222162,0.115059780122865,0.0539855484914314,0.10525342910653,-0.260765051044205,-0.12543097454834,-0.0654620649709972,-0.0954977128011252,-0.0698083075924313,0.0774109986802951,-0.0453598167056585,0.044017311517533,-0.0982864177739757,0.0167612353609514,-0.437856908790795,-0.0554615489629641,0.110252861840224,0.0524563412034005,-0.113185045707364,-0.0498459277980951,0.0525757105900335,0.0783067832286208,0.050684956775192,-0.00242601219129533,-0.127724491155362,0.0443047872320488,-0.0250191178121418,0.137074401017964,0.147325919833186,-0.117861411199535,-0.104810990520086,0.142204193322038,0.020639899878993,0.0227117812100866,-0.0387463122416722,-0.217143237115307,-0.122863805492287,0.0146610564285083,0.0825006049375768,-0.0137249637564953,0.0814345341993601,0.0675296808148681,-0.178706482268897,-0.0214951600724285,0.0432062622541548,-0.0590996140110938,-0.210508105263225,0.290674343628024,0.037582052601421,-0.00991833477579529,-0.118561702595356,-0.12613703778451,0.12857433516238,-0.0276623663329927,-0.00626979567618614
gg_2,1-year,GG,Infected,1-year_GG_Infected,-0.0690448723294588,-0.267075832889111,-0.107648919873498,0.101422831431374,0.114776372533111,-0.0711960852113231,0.0242746226363928,0.317242006186648,0.316881879293281,0.320046469138636,-0.42759701799456,0.0969059509659967,0.00711094168948291,0.0478919569661988,0.256293054586231,-0.0587451627707735,0.229636005604284,0.10999787533017,0.0563741066764163,-0.124134582079963,0.254597133588599,0.0503392655720996,0.0580234035567912,-0.0211836192972324,-0.0423639191305277,-0.236806885367802,-0.171200430396728,0.00881880357458666,0.00744803335574952,0.0719379568709544,0.0914951354745729,0.0838748259093597,0.137645979866092,-0.0518356648296933,0.133661627725977,-0.178592693437665,-0.00992650478268306,0.301446405982866,0.0343570047617397,0.0743015798634351,0.124523725124949,0.168665714613936,0.238331268223278,0.154572308922799,-0.0925086019008599,-0.140044265804724,-0.0510384095985363,0.0106000674108131,-0.349923112315139,-0.133077322042316,0.0162175327043786,-0.162274765632884,-0.147016241125378,0.0769717565709098,-0.0899638757761062,-0.026236259195087,-0.0281225680103115,0.201852129631275,0.0650339947255624,0.0565497672007653,0.114054990964718,0.333216136130797,0.171353635944671,-0.128073771183445,0.273245252998523,-0.116739122007637,-0.0454856842424141,0.000110743570343362,-0.148483011189753,-0.117806713747033,-0.125364736072681,-0.0825191556402822,0.0595723522410085,-0.0277581395296397,0.035898575632694,-0.292509757806254,0.0159196781892292,0.086311493790113,0.120796138787022,0.0386038234950317,0.0415787393490247,-0.112919503799138,-0.0642584794922673
